id,frame,big/small,dynamic/static,press/tap,dangeours/safe,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,shape,pressure,velocity
3,6,0,0,1,1,3.8271577355032026e-07,-0.014072923644106925,-35.15274461419196,-1572.3119256707294,-827.1266335931737,-0.13693690039726727,-0.006446896484902256,2.175496325891944e-07,-7.408099025493835e-07,-0.07240348042168603,-850.3642303218242,-2969.962849414988,-2969.8523261782216,-477.680359933964,-0.03545755395194265,-2.3613971654197877e-07,-4.223076089047393e-07,-0.05990363538996235,-652.402594173436,-2969.7941580648203,-2504.004662610452,-0.2614549488526532,-0.006449401225107428,4.297895797453891e-07,4.908269582944979e-07,-0.008803286399769891,-0.08851238156636505,-0.2631042494160284,-0.2260010561490011,-0.033800613790142986,6.036634940844208e-07,4.0315820188775777e-07,2.8033293352150677e-07,7.818127986341299e-07,-4.821566982538902e-07,-4.1182039374651185e-06,-3.3248776445517157e-06,5.550742386109687e-07,7.395046402569394e-07,9.544657950760283e-08,2.1496582049265788e-08,3.72952214663025e-08,-3.2468786841731805e-09,-7.58948315376825e-08,-5.803138829346435e-08,2.1327431855300417e-08,3.8385934467032794e-08,1.2828887284953807e-08,6.83312982183487e-10,5.695280272381359e-10,-4.789203496271823e-10,-1.489370563014459e-09,-1.2181407101160732e-09,6.032109329199077e-12,7.68335601397054e-10,5.73737260088983e-10,1.490632587919753e-11,6.254745711479752e-12,-1.4669328608689467e-11,-3.093367717164816e-11,-2.626143652617087e-11,-5.198036500897919e-12,1.2470637400743383e-11,1.5303701034080806e-11,circle_no_blur_small.png,702.5531172879106,0.0
3,7,0,0,1,1,3.8271580799474333e-07,-0.014072924910670179,-35.1527477779393,-1572.3120671788167,-827.1267080345782,-0.13693691272158953,-0.006446897065122997,2.1754965216866329e-07,-7.408099692222814e-07,-0.07240348693799992,-850.3643068546126,-2969.963116711671,-2969.8525934649574,-477.68040292520067,-0.03545755714312283,-2.3613973779455539e-07,-4.2230764691242787e-07,-0.059903640781290075,-652.4026528896753,-2969.794425346321,-2504.0048879708943,-0.26145497238360094,-0.0064494018055535965,4.297896184264552e-07,4.908270024689286e-07,-0.008803287192065747,-0.0885123895324802,-0.2631042730954132,-0.22600107648909817,-0.03380061683219853,6.036635484141406e-07,4.031582381719996e-07,2.803329587514733e-07,7.818128689972888e-07,-4.821567416479975e-07,-4.11820430810351e-06,-3.324877943790734e-06,5.550742885676551e-07,7.395047068123637e-07,9.544658809779584e-08,2.1496583983958364e-08,3.729522482287277e-08,-3.2468789763922913e-09,-7.589483836821802e-08,-5.803139351628982e-08,2.1327433774769475e-08,3.838593792176724e-08,1.2828888439553778e-08,6.833130436816616e-10,5.695280784956634e-10,-4.789203927300181e-10,-1.489370697057823e-09,-1.218140819748748e-09,6.03210987208897e-12,7.68335670547265e-10,5.737373117253415e-10,1.4906327220766996e-11,6.254746274406923e-12,-1.4669329928929175e-11,-3.093367995567938e-11,-2.6261438889700395e-11,-5.198036968721251e-12,1.247063852310086e-11,1.530370241141404e-11,circle_no_blur_small.png,702.5531172879106,0.0
3,8,0,0,1,1,3.827158114391856e-07,-0.014072925037326505,-35.15274809431403,-1572.3120813296255,-827.1267154787187,-0.13693691395402177,-0.0064468971231450714,2.1754965412661017e-07,-7.408099758895712e-07,-0.0724034875896313,-850.3643145078913,-2969.963143441339,-2969.852620193631,-477.68040722432437,-0.035457557462240843,-2.3613973991981304e-07,-4.2230765071319674e-07,-0.05990364132042285,-652.4026587612992,-2969.7944520744713,-2504.004910506939,-0.2614549747366957,-0.006449401863598213,4.297896222945618e-07,4.908270068863716e-07,-0.008803287271295332,-0.08851239032909171,-0.2631042754633517,-0.22600107852310788,-0.03380061713640409,6.036635538471126e-07,4.0315824180042373e-07,2.803329612744699e-07,7.818128760336047e-07,-4.821567459874081e-07,-4.118204345167349e-06,-3.3248779737146355e-06,5.550742935633238e-07,7.395047134679061e-07,9.544658895681515e-08,2.149658417742762e-08,3.72952251585298e-08,-3.2468790056142026e-09,-7.589483905127157e-08,-5.8031394038572364e-08,2.1327433966716382e-08,3.8385938267240685e-08,1.2828888555013775e-08,6.83313049831479e-10,5.695280836214162e-10,-4.789203970403017e-10,-1.4893707104621593e-09,-1.2181408307120156e-09,6.03210992637796e-12,7.68335677462286e-10,5.737373168889774e-10,1.4906327354923942e-11,6.25474633069964e-12,-1.4669330060953146e-11,-3.09336802340825e-11,-2.6261439126053348e-11,-5.1980370155035835e-12,1.2470638635336608e-11,1.5303702549147362e-11,circle_no_blur_small.png,702.5531172879106,0.0
3,9,0,0,1,1,3.8271581178362986e-07,-0.014072925049992137,-35.1527481259515,-1572.3120827447065,-827.1267162231327,-0.136936914077265,-0.006446897128947279,2.1754965432240486e-07,-7.408099765563002e-07,-0.07240348765479444,-850.3643152732192,-2969.9631461143063,-2969.8526228664987,-477.6804076542367,-0.03545755749415265,-2.361397401323388e-07,-4.2230765109327366e-07,-0.059903641374336125,-652.4026593484616,-2969.794454747286,-2504.004912760543,-0.2614549749720052,-0.006449401869402675,4.297896226813724e-07,4.90827007328116e-07,-0.00880328727921829,-0.08851239040875286,-0.2631042757001455,-0.22600107872650885,-0.03380061716682464,6.036635543904098e-07,4.031582421632662e-07,2.803329615267696e-07,7.818128767372363e-07,-4.821567464213493e-07,-4.118204348873733e-06,-3.324877976707026e-06,5.550742940628906e-07,7.395047141334603e-07,9.544658904271707e-08,2.149658419677455e-08,3.72952251920955e-08,-3.2468790085363934e-09,-7.589483911957693e-08,-5.803139409080062e-08,2.1327433985911072e-08,3.838593830178803e-08,1.2828888566559774e-08,6.833130504464607e-10,5.695280841339915e-10,-4.7892039747133e-10,-1.489370711802593e-09,-1.2181408318083424e-09,6.032109931806859e-12,7.683356781537881e-10,5.73737317405341e-10,1.4906327368339636e-11,6.2547463363289115e-12,-1.4669330074155544e-11,-3.0933680261922813e-11,-2.6261439149688644e-11,-5.198037020181817e-12,1.2470638646560183e-11,1.5303702562920692e-11,circle_no_blur_small.png,702.5531172879106,0.0
3,10,0,0,1,1,3.827158118180743e-07,-0.0140729250512587,-35.152748129115245,-1572.3120828862145,-827.1267162975741,-0.1369369140895893,-0.0064468971295275,2.1754965434198434e-07,-7.408099766229731e-07,-0.07240348766131074,-850.364315349752,-2969.9631463816027,-2969.852623133785,-477.68040769722796,-0.035457557497343827,-2.3613974015359138e-07,-4.2230765113128135e-07,-0.05990364137972745,-652.4026594071779,-2969.7944550145676,-2504.0049129859035,-0.26145497499553616,-0.006449401869983121,4.297896227200535e-07,4.908270073722904e-07,-0.008803287280010586,-0.08851239041671898,-0.2631042757238249,-0.22600107874684894,-0.033800617169866695,6.036635544447396e-07,4.031582421995504e-07,2.803329615519996e-07,7.818128768075995e-07,-4.821567464647434e-07,-4.118204349244371e-06,-3.324877977006265e-06,5.550742941128474e-07,7.395047142000157e-07,9.544658905130726e-08,2.149658419870924e-08,3.729522519545207e-08,-3.2468790088286128e-09,-7.589483912640747e-08,-5.8031394096023445e-08,2.132743398783054e-08,3.8385938305242766e-08,1.2828888567714374e-08,6.833130505079589e-10,5.69528084185249e-10,-4.789203975144329e-10,-1.4893707119366365e-09,-1.218140831917975e-09,6.032109932349749e-12,7.683356782229384e-10,5.737373174569773e-10,1.4906327369681207e-11,6.2547463368918386e-12,-1.4669330075475782e-11,-3.0933680264706845e-11,-2.6261439152052174e-11,-5.1980370206496405e-12,1.247063864768254e-11,1.5303702564298025e-11,circle_no_blur_small.png,702.5531172879106,0.0
3,11,0,0,1,1,3.827158118215187e-07,-0.014072925051385358,-35.15274812943162,-1572.3120829003653,-827.1267163050182,-0.13693691409082176,-0.006446897129585522,2.1754965434394228e-07,-7.408099766296404e-07,-0.07240348766196238,-850.3643153574053,-2969.9631464083322,-2969.8526231605138,-477.6804077015271,-0.035457557497662946,-2.3613974015571664e-07,-4.223076511350821e-07,-0.05990364138026659,-652.4026594130495,-2969.794455041296,-2504.0049130084394,-0.2614549749978892,-0.006449401870041165,4.2978962272392157e-07,4.908270073767078e-07,-0.008803287280089816,-0.08851239041751559,-0.2631042757261928,-0.22600107874888295,-0.0338006171701709,6.036635544501726e-07,4.0315824220317885e-07,2.803329615545226e-07,7.818128768146358e-07,-4.821567464690827e-07,-4.1182043492814345e-06,-3.324877977036189e-06,5.550742941178431e-07,7.395047142066713e-07,9.544658905216628e-08,2.149658419890271e-08,3.729522519578773e-08,-3.2468790088578346e-09,-7.589483912709052e-08,-5.803139409654573e-08,2.1327433988022487e-08,3.838593830558824e-08,1.2828888567829834e-08,6.833130505141087e-10,5.695280841903747e-10,-4.789203975187432e-10,-1.4893707119500407e-09,-1.2181408319289383e-09,6.032109932404038e-12,7.683356782298534e-10,5.73737317462141e-10,1.4906327369815362e-11,6.254746336948131e-12,-1.4669330075607805e-11,-3.093368026498525e-11,-2.6261439152288525e-11,-5.198037020696423e-12,1.2470638647794776e-11,1.530370256443576e-11,circle_no_blur_small.png,702.5531172879106,0.0
3,12,0,0,1,1,3.827158118218632e-07,-0.014072925051398023,-35.15274812946326,-1572.3120829017803,-827.1267163057627,-0.136936914090945,-0.006446897129591324,2.1754965434413808e-07,-7.408099766303071e-07,-0.07240348766202755,-850.3643153581706,-2969.9631464110053,-2969.8526231631868,-477.680407701957,-0.03545755749769486,-2.3613974015592916e-07,-4.2230765113546214e-07,-0.0599036413803205,-652.4026594136367,-2969.794455043969,-2504.004913010693,-0.26145497499812453,-0.00644940187004697,4.297896227243084e-07,4.908270073771495e-07,-0.008803287280097738,-0.08851239041759525,-0.26310427572642964,-0.22600107874908637,-0.03380061717020132,6.036635544507158e-07,4.031582422035417e-07,2.803329615547749e-07,7.818128768153394e-07,-4.821567464695167e-07,-4.118204349285141e-06,-3.3248779770391814e-06,5.550742941183426e-07,7.395047142073369e-07,9.544658905225219e-08,2.1496584198922058e-08,3.729522519582129e-08,-3.2468790088607566e-09,-7.589483912715883e-08,-5.803139409659795e-08,2.1327433988041684e-08,3.8385938305622786e-08,1.2828888567841381e-08,6.833130505147237e-10,5.695280841908873e-10,-4.789203975191743e-10,-1.4893707119513812e-09,-1.2181408319300345e-09,6.032109932409467e-12,7.683356782305449e-10,5.737373174626574e-10,1.4906327369828777e-11,6.254746336953761e-12,-1.4669330075621007e-11,-3.093368026501309e-11,-2.626143915231216e-11,-5.198037020701101e-12,1.2470638647805999e-11,1.5303702564449535e-11,circle_no_blur_small.png,702.5531172879106,0.0
3,13,0,0,1,1,3.827158118218632e-08,-0.0014072925051398025,-3.5152748129463265,-157.23120829017805,-82.71267163057627,-0.0136936914090945,-0.0006446897129591324,2.1754965434413808e-08,-7.408099766303071e-08,-0.007240348766202755,-85.03643153581707,-296.9963146411005,-296.9852623163187,-47.768040770195704,-0.003545755749769486,-2.3613974015592918e-08,-4.223076511354622e-08,-0.00599036413803205,-65.24026594136367,-296.9794455043969,-250.40049130106934,-0.026145497499812455,-0.000644940187004697,4.297896227243084e-08,4.9082700737714955e-08,-0.0008803287280097739,-0.008851239041759525,-0.026310427572642965,-0.02260010787490864,-0.0033800617170201327,6.036635544507159e-08,4.031582422035417e-08,2.803329615547749e-08,7.818128768153395e-08,-4.821567464695168e-08,-4.1182043492851416e-07,-3.3248779770391814e-07,5.5507429411834264e-08,7.395047142073369e-08,9.54465890522522e-09,2.1496584198922057e-09,3.72952251958213e-09,-3.2468790088607566e-10,-7.589483912715883e-09,-5.803139409659796e-09,2.1327433988041686e-09,3.838593830562279e-09,1.2828888567841383e-09,6.833130505147237e-11,5.695280841908874e-11,-4.789203975191743e-11,-1.4893707119513814e-10,-1.2181408319300347e-10,6.032109932409467e-13,7.68335678230545e-11,5.737373174626574e-11,1.4906327369828779e-12,6.254746336953761e-13,-1.4669330075621007e-12,-3.0933680265013092e-12,-2.626143915231216e-12,-5.198037020701101e-13,1.2470638647806e-12,1.5303702564449535e-12,circle_no_blur_small.png,702.5531172879106,0.0
3,14,0,0,1,1,3.827158118218632e-09,-0.00014072925051398025,-0.3515274812946327,-15.723120829017805,-8.271267163057628,-0.0013693691409094502,-6.446897129591324e-05,2.175496543441381e-09,-7.408099766303072e-09,-0.0007240348766202755,-8.503643153581708,-29.699631464110055,-29.698526231631874,-4.7768040770195705,-0.00035457557497694863,-2.361397401559292e-09,-4.223076511354622e-09,-0.0005990364138032051,-6.524026594136368,-29.69794455043969,-25.040049130106937,-0.002614549749981246,-6.44940187004697e-05,4.297896227243084e-09,4.908270073771496e-09,-8.803287280097739e-05,-0.0008851239041759526,-0.0026310427572642965,-0.002260010787490864,-0.0003380061717020133,6.036635544507159e-09,4.0315824220354176e-09,2.803329615547749e-09,7.818128768153395e-09,-4.821567464695168e-09,-4.1182043492851416e-08,-3.324877977039181e-08,5.550742941183427e-09,7.395047142073369e-09,9.54465890522522e-10,2.149658419892206e-10,3.72952251958213e-10,-3.2468790088607566e-11,-7.589483912715884e-10,-5.803139409659797e-10,2.1327433988041688e-10,3.8385938305622793e-10,1.2828888567841383e-10,6.833130505147237e-12,5.695280841908874e-12,-4.789203975191743e-12,-1.4893707119513815e-11,-1.2181408319300347e-11,6.032109932409468e-14,7.68335678230545e-12,5.737373174626574e-12,1.490632736982878e-13,6.254746336953762e-14,-1.4669330075621008e-13,-3.093368026501309e-13,-2.6261439152312164e-13,-5.1980370207011016e-14,1.2470638647806e-13,1.5303702564449537e-13,circle_no_blur_small.png,702.5531172879106,0.0
3,15,0,0,1,1,3.827158118218633e-10,-1.4072925051398026e-05,-0.03515274812946327,-1.5723120829017807,-0.8271267163057628,-0.00013693691409094502,-6.446897129591324e-06,2.1754965434413808e-10,-7.408099766303073e-10,-7.240348766202756e-05,-0.8503643153581708,-2.969963146411006,-2.9698526231631877,-0.4776804077019571,-3.545755749769486e-05,-2.361397401559292e-10,-4.223076511354622e-10,-5.990364138032051e-05,-0.6524026594136368,-2.969794455043969,-2.504004913010694,-0.0002614549749981246,-6.44940187004697e-06,4.297896227243084e-10,4.908270073771496e-10,-8.80328728009774e-06,-8.851239041759526e-05,-0.00026310427572642965,-0.00022600107874908641,-3.380061717020133e-05,6.036635544507159e-10,4.031582422035418e-10,2.8033296155477494e-10,7.818128768153396e-10,-4.821567464695169e-10,-4.118204349285142e-09,-3.3248779770391813e-09,5.550742941183428e-10,7.39504714207337e-10,9.54465890522522e-11,2.149658419892206e-11,3.72952251958213e-11,-3.246879008860757e-12,-7.589483912715885e-11,-5.803139409659797e-11,2.132743398804169e-11,3.838593830562279e-11,1.2828888567841383e-11,6.833130505147237e-13,5.695280841908874e-13,-4.789203975191743e-13,-1.4893707119513815e-12,-1.2181408319300347e-12,6.0321099324094685e-15,7.683356782305451e-13,5.737373174626575e-13,1.490632736982878e-14,6.254746336953762e-15,-1.4669330075621008e-14,-3.0933680265013095e-14,-2.6261439152312165e-14,-5.198037020701102e-15,1.2470638647806001e-14,1.5303702564449536e-14,circle_no_blur_small.png,702.5531172879106,0.0
3,16,0,0,1,1,3.827158118218633e-11,-1.4072925051398027e-06,-0.003515274812946327,-0.1572312082901781,-0.08271267163057629,-1.3693691409094502e-05,-6.446897129591325e-07,2.175496543441381e-11,-7.408099766303073e-11,-7.240348766202756e-06,-0.08503643153581708,-0.2969963146411006,-0.2969852623163188,-0.04776804077019571,-3.5457557497694865e-06,-2.361397401559292e-11,-4.223076511354622e-11,-5.990364138032051e-06,-0.06524026594136369,-0.2969794455043969,-0.2504004913010694,-2.6145497499812462e-05,-6.449401870046971e-07,4.297896227243085e-11,4.908270073771496e-11,-8.80328728009774e-07,-8.851239041759527e-06,-2.6310427572642965e-05,-2.2600107874908642e-05,-3.3800617170201335e-06,6.036635544507159e-11,4.0315824220354184e-11,2.8033296155477497e-11,7.818128768153397e-11,-4.821567464695169e-11,-4.1182043492851423e-10,-3.3248779770391813e-10,5.550742941183428e-11,7.39504714207337e-11,9.54465890522522e-12,2.149658419892206e-12,3.7295225195821305e-12,-3.2468790088607573e-13,-7.589483912715885e-12,-5.803139409659797e-12,2.132743398804169e-12,3.83859383056228e-12,1.2828888567841385e-12,6.833130505147238e-14,5.695280841908874e-14,-4.7892039751917436e-14,-1.4893707119513816e-13,-1.2181408319300348e-13,6.032109932409469e-16,7.683356782305451e-14,5.737373174626575e-14,1.490632736982878e-15,6.254746336953763e-16,-1.466933007562101e-15,-3.0933680265013096e-15,-2.6261439152312165e-15,-5.198037020701102e-16,1.2470638647806001e-15,1.5303702564449538e-15,circle_no_blur_small.png,702.5531172879106,0.0
3,17,0,0,1,1,3.827158118218633e-12,-1.4072925051398028e-07,-0.00035152748129463275,-0.01572312082901781,-0.008271267163057629,-1.3693691409094502e-06,-6.446897129591324e-08,2.175496543441381e-12,-7.408099766303074e-12,-7.240348766202756e-07,-0.008503643153581708,-0.02969963146411006,-0.02969852623163188,-0.004776804077019571,-3.5457557497694867e-07,-2.361397401559292e-12,-4.223076511354622e-12,-5.990364138032052e-07,-0.006524026594136369,-0.029697944550439694,-0.02504004913010694,-2.6145497499812462e-06,-6.44940187004697e-08,4.297896227243085e-12,4.908270073771497e-12,-8.80328728009774e-08,-8.851239041759527e-07,-2.6310427572642966e-06,-2.2600107874908643e-06,-3.3800617170201336e-07,6.0366355445071595e-12,4.031582422035419e-12,2.80332961554775e-12,7.818128768153397e-12,-4.821567464695169e-12,-4.118204349285143e-11,-3.3248779770391815e-11,5.550742941183428e-12,7.395047142073371e-12,9.544658905225221e-13,2.1496584198922062e-13,3.7295225195821306e-13,-3.2468790088607573e-14,-7.589483912715886e-13,-5.803139409659798e-13,2.1327433988041693e-13,3.83859383056228e-13,1.2828888567841386e-13,6.8331305051472375e-15,5.695280841908874e-15,-4.7892039751917436e-15,-1.4893707119513817e-14,-1.2181408319300349e-14,6.032109932409469e-17,7.683356782305451e-15,5.737373174626575e-15,1.490632736982878e-16,6.254746336953763e-17,-1.466933007562101e-16,-3.09336802650131e-16,-2.626143915231217e-16,-5.198037020701102e-17,1.2470638647806003e-16,1.5303702564449538e-16,circle_no_blur_small.png,702.5531172879106,0.0
3,18,0,0,1,1,3.8271581182186337e-13,-1.4072925051398028e-08,-3.515274812946328e-05,-0.0015723120829017811,-0.0008271267163057629,-1.3693691409094504e-07,-6.446897129591324e-09,2.175496543441381e-13,-7.408099766303075e-13,-7.240348766202757e-08,-0.0008503643153581708,-0.002969963146411006,-0.002969852623163188,-0.0004776804077019571,-3.545755749769487e-08,-2.361397401559292e-13,-4.223076511354622e-13,-5.990364138032052e-08,-0.0006524026594136369,-0.0029697944550439695,-0.002504004913010694,-2.614549749981246e-07,-6.4494018700469706e-09,4.297896227243085e-13,4.908270073771497e-13,-8.80328728009774e-09,-8.851239041759527e-08,-2.6310427572642966e-07,-2.2600107874908643e-07,-3.380061717020134e-08,6.03663554450716e-13,4.031582422035419e-13,2.80332961554775e-13,7.818128768153398e-13,-4.821567464695169e-13,-4.118204349285143e-12,-3.3248779770391815e-12,5.550742941183428e-13,7.395047142073372e-13,9.544658905225222e-14,2.1496584198922062e-14,3.7295225195821307e-14,-3.2468790088607576e-15,-7.589483912715886e-14,-5.803139409659798e-14,2.1327433988041693e-14,3.83859383056228e-14,1.2828888567841387e-14,6.833130505147238e-16,5.695280841908874e-16,-4.789203975191744e-16,-1.4893707119513818e-15,-1.218140831930035e-15,6.0321099324094695e-18,7.683356782305451e-16,5.737373174626575e-16,1.490632736982878e-17,6.254746336953763e-18,-1.466933007562101e-17,-3.09336802650131e-17,-2.626143915231217e-17,-5.198037020701102e-18,1.2470638647806003e-17,1.5303702564449538e-17,circle_no_blur_small.png,702.5531172879106,0.0
3,19,0,0,1,1,3.827158118218634e-14,-1.407292505139803e-09,-3.515274812946328e-06,-0.00015723120829017813,-8.27126716305763e-05,-1.3693691409094504e-08,-6.446897129591325e-10,2.1754965434413812e-14,-7.408099766303075e-14,-7.240348766202757e-09,-8.50364315358171e-05,-0.0002969963146411006,-0.00029698526231631883,-4.776804077019571e-05,-3.545755749769487e-09,-2.3613974015592922e-14,-4.223076511354622e-14,-5.990364138032052e-09,-6.524026594136369e-05,-0.000296979445504397,-0.00025040049130106945,-2.6145497499812463e-08,-6.449401870046971e-10,4.2978962272430855e-14,4.9082700737714973e-14,-8.80328728009774e-10,-8.851239041759528e-09,-2.6310427572642966e-08,-2.2600107874908644e-08,-3.3800617170201338e-09,6.03663554450716e-14,4.031582422035419e-14,2.8033296155477503e-14,7.818128768153398e-14,-4.821567464695169e-14,-4.1182043492851434e-13,-3.3248779770391815e-13,5.550742941183428e-14,7.395047142073373e-14,9.544658905225222e-15,2.1496584198922063e-15,3.729522519582131e-15,-3.2468790088607577e-16,-7.589483912715886e-15,-5.803139409659798e-15,2.1327433988041695e-15,3.83859383056228e-15,1.2828888567841387e-15,6.833130505147238e-17,5.695280841908874e-17,-4.789203975191744e-17,-1.489370711951382e-16,-1.218140831930035e-16,6.0321099324094695e-19,7.683356782305452e-17,5.737373174626575e-17,1.4906327369828781e-18,6.254746336953763e-19,-1.466933007562101e-18,-3.09336802650131e-18,-2.626143915231217e-18,-5.198037020701103e-19,1.2470638647806003e-18,1.5303702564449538e-18,circle_no_blur_small.png,702.5531172879106,0.0
3,20,0,0,1,1,3.827158118218634e-15,-1.4072925051398031e-10,-3.515274812946328e-07,-1.5723120829017813e-05,-8.27126716305763e-06,-1.3693691409094504e-09,-6.446897129591325e-11,2.1754965434413814e-15,-7.408099766303076e-15,-7.240348766202757e-10,-8.50364315358171e-06,-2.969963146411006e-05,-2.9698526231631884e-05,-4.7768040770195716e-06,-3.545755749769487e-10,-2.361397401559292e-15,-4.223076511354622e-15,-5.990364138032052e-10,-6.524026594136369e-06,-2.96979445504397e-05,-2.5040049130106946e-05,-2.6145497499812463e-09,-6.449401870046971e-11,4.2978962272430855e-15,4.908270073771498e-15,-8.80328728009774e-11,-8.851239041759528e-10,-2.631042757264297e-09,-2.2600107874908646e-09,-3.380061717020134e-10,6.036635544507161e-15,4.031582422035419e-15,2.8033296155477505e-15,7.818128768153399e-15,-4.8215674646951696e-15,-4.118204349285144e-14,-3.324877977039182e-14,5.550742941183428e-15,7.395047142073373e-15,9.544658905225222e-16,2.1496584198922063e-16,3.7295225195821315e-16,-3.246879008860758e-17,-7.589483912715887e-16,-5.803139409659798e-16,2.1327433988041696e-16,3.8385938305622805e-16,1.2828888567841388e-16,6.833130505147238e-18,5.695280841908875e-18,-4.7892039751917446e-18,-1.489370711951382e-17,-1.2181408319300349e-17,6.032109932409469e-20,7.683356782305453e-18,5.737373174626576e-18,1.490632736982878e-19,6.254746336953763e-20,-1.4669330075621013e-19,-3.09336802650131e-19,-2.626143915231217e-19,-5.198037020701103e-20,1.2470638647806004e-19,1.5303702564449539e-19,circle_no_blur_small.png,702.5531172879106,0.0
3,21,0,0,1,1,3.827158118218634e-16,-1.4072925051398032e-11,-3.515274812946328e-08,-1.5723120829017815e-06,-8.27126716305763e-07,-1.3693691409094505e-10,-6.446897129591325e-12,2.1754965434413815e-16,-7.408099766303076e-16,-7.240348766202757e-11,-8.50364315358171e-07,-2.969963146411006e-06,-2.9698526231631884e-06,-4.776804077019571e-07,-3.5457557497694875e-11,-2.3613974015592923e-16,-4.2230765113546226e-16,-5.990364138032052e-11,-6.52402659413637e-07,-2.96979445504397e-06,-2.5040049130106946e-06,-2.614549749981246e-10,-6.449401870046971e-12,4.2978962272430855e-16,4.908270073771498e-16,-8.803287280097741e-12,-8.851239041759529e-11,-2.631042757264297e-10,-2.2600107874908647e-10,-3.380061717020134e-11,6.036635544507161e-16,4.0315824220354193e-16,2.8033296155477505e-16,7.8181287681534e-16,-4.821567464695169e-16,-4.118204349285144e-15,-3.324877977039182e-15,5.550742941183428e-16,7.395047142073374e-16,9.544658905225223e-17,2.1496584198922064e-17,3.7295225195821315e-17,-3.246879008860758e-18,-7.589483912715888e-17,-5.803139409659798e-17,2.13274339880417e-17,3.8385938305622805e-17,1.2828888567841389e-17,6.833130505147238e-19,5.695280841908875e-19,-4.789203975191745e-19,-1.4893707119513821e-18,-1.218140831930035e-18,6.03210993240947e-21,7.683356782305453e-19,5.737373174626576e-19,1.4906327369828782e-20,6.2547463369537634e-21,-1.4669330075621013e-20,-3.0933680265013106e-20,-2.626143915231217e-20,-5.1980370207011035e-21,1.2470638647806004e-20,1.530370256444954e-20,circle_no_blur_small.png,702.5531172879106,0.0
3,22,0,0,1,1,3.8271581182186345e-17,-1.4072925051398032e-12,-3.515274812946328e-09,-1.5723120829017816e-07,-8.27126716305763e-08,-1.3693691409094507e-11,-6.446897129591325e-13,2.1754965434413817e-17,-7.408099766303076e-17,-7.240348766202757e-12,-8.50364315358171e-08,-2.9699631464110065e-07,-2.969852623163189e-07,-4.776804077019572e-08,-3.5457557497694876e-12,-2.3613974015592925e-17,-4.223076511354623e-17,-5.990364138032052e-12,-6.52402659413637e-08,-2.9697944550439706e-07,-2.504004913010695e-07,-2.6145497499812463e-11,-6.449401870046971e-13,4.297896227243086e-17,4.908270073771498e-17,-8.803287280097741e-13,-8.85123904175953e-12,-2.6310427572642974e-11,-2.2600107874908648e-11,-3.380061717020134e-12,6.036635544507161e-17,4.031582422035419e-17,2.8033296155477504e-17,7.8181287681534e-17,-4.82156746469517e-17,-4.1182043492851444e-16,-3.324877977039182e-16,5.5507429411834284e-17,7.395047142073375e-17,9.544658905225223e-18,2.1496584198922066e-18,3.7295225195821314e-18,-3.2468790088607583e-19,-7.589483912715889e-18,-5.803139409659798e-18,2.1327433988041702e-18,3.8385938305622806e-18,1.282888856784139e-18,6.833130505147238e-20,5.695280841908876e-20,-4.789203975191745e-20,-1.4893707119513822e-19,-1.218140831930035e-19,6.032109932409471e-22,7.683356782305454e-20,5.737373174626576e-20,1.4906327369828783e-21,6.254746336953763e-22,-1.4669330075621015e-21,-3.093368026501311e-21,-2.626143915231217e-21,-5.198037020701104e-22,1.2470638647806005e-21,1.530370256444954e-21,circle_no_blur_small.png,702.5531172879106,0.0
