version,idn,i,displacements_surface,displacements,displacements_under,force_at_surface_matrix,output
9,1,0,"[[-1.81165428e-06 -1.87711418e-06 -1.54745931e-06 -1.54437116e-06
  -1.86274390e-06 -1.76993384e-06  1.57328074e-07  3.67345864e-07]
 [-1.52673630e-01 -1.76160422e-01 -1.76160897e-01 -1.76160926e-01
  -1.76480008e-01 -1.55389619e-01 -2.90798383e-02 -9.59025688e-04]
 [-2.08783162e+03 -2.08796081e+03 -2.08796081e+03 -2.08796081e+03
  -2.08796257e+03 -2.11624101e+03 -8.53432912e+01 -5.27553883e-03]
 [-1.52673747e-01 -1.76160642e-01 -1.76160908e-01 -1.76160938e-01
  -1.76480225e-01 -1.55389832e-01 -2.90796397e-02 -9.58801564e-04]
 [-1.86108979e-06 -1.96941275e-06 -1.55660774e-06 -1.55393694e-06
  -1.95495044e-06 -1.85658298e-06  2.37985799e-07  4.62383189e-07]
 [-1.99186354e-08 -2.41073306e-08 -8.32665599e-09 -8.10984579e-09
  -2.30543574e-08 -1.67789670e-08  1.56018063e-08  2.37711479e-08]
 [-3.44897396e-10 -5.85639341e-10 -4.66775314e-10 -4.54722460e-10
  -5.29045796e-10 -2.65492580e-10  2.42906961e-10  5.21137473e-10]
 [-5.36906166e-12 -1.41026474e-11 -1.58268142e-11 -1.51899135e-11
  -1.23972430e-11 -5.22283425e-12  4.93874369e-12  1.17477001e-11]]","[[-1.11596143e-06 -1.15550764e-06 -9.53275727e-07 -9.51420055e-07
  -1.14664250e-06 -1.08849032e-06  9.62878304e-08  2.26259712e-07]
 [-9.16031848e-02 -1.05695290e-01 -1.05695592e-01 -1.05695610e-01
  -1.05887043e-01 -9.32327538e-02 -1.74479117e-02 -5.75429428e-04]
 [-1.04386766e+03 -1.04394517e+03 -1.04394518e+03 -1.04394518e+03
  -1.04394623e+03 -1.05807205e+03 -4.26822468e+01 -3.16533458e-03]
 [-9.16032599e-02 -1.05695431e-01 -1.05695599e-01 -1.05695618e-01
  -1.05887182e-01 -9.32328903e-02 -1.74477844e-02 -5.75285820e-04]
 [-1.14763695e-06 -1.21464764e-06 -9.59131112e-07 -9.57545113e-07
  -1.20572098e-06 -1.14400879e-06  1.47972176e-07  2.87150381e-07]
 [-1.27367176e-08 -1.54130479e-08 -5.32637982e-09 -5.18808810e-09
  -1.47402229e-08 -1.07301073e-08  9.97040203e-09  1.51908558e-08]
 [-2.20587117e-10 -3.74477741e-10 -2.98399161e-10 -2.90694417e-10
  -3.38300159e-10 -1.69776619e-10  1.55339844e-10  3.33282076e-10]
 [-3.43420258e-12 -9.01753517e-12 -1.01190041e-11 -9.71184686e-12
  -7.92681232e-12 -3.33974251e-12  3.15825293e-12  7.51430032e-12]]","[[0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.         51.48944868 51.48944868 51.48944868 51.48944868 51.48944868
  52.1899854   2.10161015  0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]",<Output.Output object at 0x7fe907b83430>
9,8,0,"[[ 4.58368577e-12  8.31935571e-11  1.48456052e-09  2.55874901e-08
   1.04109006e-08 -3.30804187e-03 -2.49549444e-02 -4.04895834e-02]
 [ 6.95146295e-12  1.31445796e-10  2.51729857e-09  4.93821997e-08
  -3.17587453e-07 -2.01232841e-02 -2.94093239e+02 -6.00920979e+02]
 [ 7.01552161e-12  1.30497057e-10  2.44270820e-09  4.60733764e-08
  -1.48594026e-07 -1.39095421e-02 -1.71374467e+02 -6.52048665e+02]
 [ 4.86220574e-12  8.40823558e-11  1.42413277e-09  2.31827536e-08
   9.67569338e-08 -1.92725539e-03 -1.79360230e-02 -4.22732965e-02]
 [ 2.34856263e-12  3.58493166e-11  5.13466035e-10  6.59959985e-09
   5.39647193e-08  1.19543035e-07 -2.29228961e-07 -6.85553276e-07]
 [ 7.90764187e-13  1.00402317e-11  1.10763545e-10  9.28233402e-10
   3.65482847e-09  4.29771630e-09 -5.00905739e-09 -9.64942289e-09]
 [ 1.82499031e-13  1.77811136e-12  1.30594588e-11  5.27108999e-11
   9.36755027e-11  2.90457383e-11 -9.32697956e-11 -8.25847252e-11]
 [ 2.78952470e-14  1.86722734e-13  7.59932666e-13  1.64561266e-12
   1.64341113e-12  2.00059433e-13 -1.35908096e-12 -1.89449461e-12]]","[[ 2.92914975e-12  5.31625981e-11  9.48610609e-10  1.63381156e-08
   6.23518381e-09 -1.98483483e-03 -1.49728335e-02 -2.42934623e-02]
 [ 4.44277980e-12  8.40098459e-11  1.60886223e-09  3.15420086e-08
  -1.96009369e-07 -1.20738533e-02 -1.47043530e+02 -3.00448960e+02]
 [ 4.48393641e-12  8.34076863e-11  1.56126727e-09  2.94308263e-08
  -9.06706715e-08 -8.34566888e-03 -8.56887524e+01 -3.26010370e+02]
 [ 3.10762989e-12  5.37401871e-11  9.10191141e-10  1.48081451e-08
   6.08516198e-08 -1.15635761e-03 -1.07615481e-02 -2.53636673e-02]
 [ 1.50100238e-12  2.29113558e-11  3.28141648e-10  4.21555230e-09
   3.37994677e-08  7.39866069e-08 -1.41881527e-07 -4.22962802e-07]
 [ 5.05368287e-13  6.41644122e-12  7.07839062e-11  5.93031295e-10
   2.33516886e-09  2.74704645e-09 -3.20173656e-09 -6.16542521e-09]
 [ 1.16630457e-13  1.13634352e-12  8.34630252e-12  3.36957830e-11
   5.99061087e-11  1.85854302e-11 -5.96576840e-11 -5.28088257e-11]
 [ 1.78274637e-14  1.19338784e-13  4.85786713e-13  1.05223623e-12
   1.05097293e-12  1.27891047e-13 -8.69083991e-13 -1.21138661e-12]]","[[0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          7.25192469 14.81915045  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          4.22503438 16.08035474  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]",<Output.Output object at 0x7fe907b72580>
9,9,0,"[[ 2.92845431e-11  5.53722163e-10  1.04527500e-08  1.18893111e-07
  -1.27345674e-03 -2.06018734e+01 -2.42800816e-01 -1.25588068e+03]
 [ 3.82483859e-11  7.25689100e-10  1.39216227e-08  2.46630902e-07
  -2.32840980e-04 -1.08384448e-01 -1.70875899e+03 -5.16674503e+03]
 [ 3.31565166e-11  6.01500009e-10  1.08592725e-08  1.91254055e-07
   5.80569064e-07 -2.68685204e-02 -1.23975033e+02 -5.08426540e+03]
 [ 2.00492954e-11  3.32479097e-10  5.33600129e-09  8.13845118e-08
   8.21909528e-07 -1.38920344e-03 -6.86601808e-02 -6.20639417e+01]
 [ 8.64860071e-12  1.25701978e-10  1.69727864e-09  2.02499914e-08
   1.84183039e-07  1.01591930e-06 -6.95210611e-04 -3.82621625e-03]
 [ 2.68345046e-12  3.27146544e-11  3.49916040e-10  3.07350684e-09
   2.09198958e-08  5.01409688e-08 -2.41374447e-08 -1.34410165e-07]
 [ 5.99144601e-13  5.86033982e-12  4.72931428e-11  2.88725513e-10
   8.56493540e-10  8.52174451e-10 -6.37177580e-10 -1.37379339e-09]
 [ 9.58513122e-14  7.19094753e-13  4.06923022e-12  1.29044684e-11
   1.99014695e-11  1.01103284e-11 -1.01642392e-11 -1.93177309e-11]]","[[ 1.87150934e-11  3.53869051e-10  6.67890328e-09  7.63906811e-08
  -7.64055355e-04 -1.03022569e+01 -1.45679118e-01 -6.27937502e+02]
 [ 2.44457756e-11  4.63817321e-10  8.89734023e-09  1.57575928e-07
  -1.39715748e-04 -6.50300223e-02 -8.54369412e+02 -2.58327133e+03]
 [ 2.11918120e-11  3.84447721e-10  6.94043855e-09  1.22098102e-07
   3.75658950e-07 -1.61212474e-02 -6.20318133e+01 -2.54201903e+03]
 [ 1.28141188e-11  2.12495224e-10  3.41023388e-09  5.19914590e-08
   5.18430903e-07 -8.33529718e-04 -4.11961608e-02 -3.10617608e+01]
 [ 5.52738084e-12  8.03354095e-11  1.08468669e-09  1.29380926e-08
   1.17157718e-07  6.29251242e-07 -4.17140248e-04 -2.29578814e-03]
 [ 1.71495971e-12  2.09072278e-11  2.23621778e-10  1.96408313e-09
   1.33636822e-08  3.18021413e-08 -1.53609127e-08 -8.44716879e-08]
 [ 3.82901631e-13  3.74523882e-12  3.02248359e-11  1.84532360e-10
   5.47553273e-10  5.44887793e-10 -4.07473839e-10 -8.78134020e-10]
 [ 6.12575508e-14  4.59578634e-13  2.60085669e-12  8.25020983e-12
   1.27266251e-11  6.46588609e-12 -6.50063381e-12 -1.23545742e-11]]","[[0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]]","[[  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.50763432   0.          30.96569343   0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.          42.13364844 127.41621394   0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           3.04580591 125.38567667   0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           1.52290296   0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.        ]]",<Output.Output object at 0x7fe907b72d30>
9,0,0,"[[-2.31594252e-16 -7.76670702e-16  1.36041446e-16  4.80067731e-16
   1.87526489e-16 -5.14733448e-16 -6.75039945e-16  1.01530862e-15]
 [ 5.17800185e-15  2.77583768e-14 -3.40961606e-15 -2.28915757e-14
  -5.82319317e-15  2.72343719e-14  2.24966939e-14 -3.97648167e-14]
 [-1.08269505e-13 -9.79362856e-13  1.33711678e-13  9.85420502e-13
   5.25611571e-14 -1.42294541e-12 -8.57051731e-13  1.59675336e-12]
 [ 5.30354737e-13  3.45265644e-11 -3.09763633e-12 -3.16437244e-11
   1.93582462e-11  8.20253681e-11  4.04730114e-11 -6.98890595e-11]
 [-5.67660951e-09 -4.87355989e-09 -2.09824756e-09 -6.28230661e-10
  -2.40546194e-09 -4.01742986e-09 -1.62671350e-09  2.78720454e-09]
 [-7.90625812e-07 -8.19147707e-07 -6.74571076e-07 -6.61377825e-07
  -6.97480687e-07 -8.08755049e-07 -6.26317085e-07  1.12575911e-07]
 [-6.66287338e-02 -7.68786718e-02 -7.68788774e-02 -7.68788412e-02
  -7.68788569e-02 -7.53110192e-02 -5.80060237e-02 -8.68254811e-03]
 [-9.11156548e+02 -9.11212927e+02 -9.11212928e+02 -9.11212928e+02
  -9.11212928e+02 -9.11204304e+02 -7.71811816e+02 -4.77572935e-02]]","[[-1.45533601e-16 -4.94668867e-16  8.47208176e-17  3.08374330e-16
   1.18086441e-16 -3.28215729e-16 -4.29231552e-16  6.46351883e-16]
 [ 3.24828412e-15  1.76799438e-14 -2.12246607e-15 -1.46517496e-14
  -3.67479736e-15  1.73674122e-14  1.43096828e-14 -2.53245171e-14]
 [-6.76992249e-14 -6.23775851e-13  8.39634639e-14  6.29605821e-13
   3.24265874e-14 -9.07454993e-13 -5.45511947e-13  1.01720986e-12]
 [ 3.05398844e-13  2.19935237e-11 -1.93780301e-12 -2.01956355e-11
   1.23839131e-11  5.23129796e-11  2.57826477e-11 -4.45362108e-11]
 [-3.62686258e-09 -3.11019847e-09 -1.34213029e-09 -4.04268967e-10
  -1.53755700e-09 -2.56342327e-09 -1.03819406e-09  1.77474128e-09]
 [-4.87017742e-07 -5.04247049e-07 -4.15536108e-07 -4.07118112e-07
  -4.29614878e-07 -4.97755418e-07 -3.85197484e-07  6.90679049e-08]
 [-3.99768070e-02 -4.61267828e-02 -4.61269132e-02 -4.61268901e-02
  -4.61269003e-02 -4.51861886e-02 -3.48032462e-02 -5.20954872e-03]
 [-4.55557261e+02 -4.55591088e+02 -4.55591089e+02 -4.55591089e+02
  -4.55591089e+02 -4.55585915e+02 -3.85888971e+02 -2.86540219e-02]]","[[0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.         22.47065703 22.47065703 22.47065703 22.47065703 22.47065703
  22.47065703 19.03396831  0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]",<Output.Output object at 0x7fe907b72ca0>
9,0,1,"[[-2.31594252e-16 -7.76670702e-16  1.36041446e-16  4.80067731e-16
   1.87526489e-16 -5.14733448e-16 -6.75039945e-16  1.01530862e-15]
 [ 5.17800185e-15  2.77583768e-14 -3.40961606e-15 -2.28915757e-14
  -5.82319317e-15  2.72343719e-14  2.24966939e-14 -3.97648167e-14]
 [-1.08269505e-13 -9.79362856e-13  1.33711678e-13  9.85420502e-13
   5.25611571e-14 -1.42294541e-12 -8.57051731e-13  1.59675336e-12]
 [ 5.30354737e-13  3.45265644e-11 -3.09763633e-12 -3.16437244e-11
   1.93582462e-11  8.20253681e-11  4.04730114e-11 -6.98890595e-11]
 [-5.67660951e-09 -4.87355989e-09 -2.09824756e-09 -6.28230661e-10
  -2.40546194e-09 -4.01742986e-09 -1.62671350e-09  2.78720454e-09]
 [-7.90625812e-07 -8.19147707e-07 -6.74571076e-07 -6.61377825e-07
  -6.97480687e-07 -8.08755049e-07 -6.26317085e-07  1.12575911e-07]
 [-6.66287338e-02 -7.68786718e-02 -7.68788774e-02 -7.68788412e-02
  -7.68788569e-02 -7.53110192e-02 -5.80060237e-02 -8.68254811e-03]
 [-9.11156548e+02 -9.11212927e+02 -9.11212928e+02 -9.11212928e+02
  -9.11212928e+02 -9.11204304e+02 -7.71811816e+02 -4.77572935e-02]]","[[-1.45533601e-16 -4.94668867e-16  8.47208176e-17  3.08374330e-16
   1.18086441e-16 -3.28215729e-16 -4.29231552e-16  6.46351883e-16]
 [ 3.24828412e-15  1.76799438e-14 -2.12246607e-15 -1.46517496e-14
  -3.67479736e-15  1.73674122e-14  1.43096828e-14 -2.53245171e-14]
 [-6.76992249e-14 -6.23775851e-13  8.39634639e-14  6.29605821e-13
   3.24265874e-14 -9.07454993e-13 -5.45511947e-13  1.01720986e-12]
 [ 3.05398844e-13  2.19935237e-11 -1.93780301e-12 -2.01956355e-11
   1.23839131e-11  5.23129796e-11  2.57826477e-11 -4.45362108e-11]
 [-3.62686258e-09 -3.11019847e-09 -1.34213029e-09 -4.04268967e-10
  -1.53755700e-09 -2.56342327e-09 -1.03819406e-09  1.77474128e-09]
 [-4.87017742e-07 -5.04247049e-07 -4.15536108e-07 -4.07118112e-07
  -4.29614878e-07 -4.97755418e-07 -3.85197484e-07  6.90679049e-08]
 [-3.99768070e-02 -4.61267828e-02 -4.61269132e-02 -4.61268901e-02
  -4.61269003e-02 -4.51861886e-02 -3.48032462e-02 -5.20954872e-03]
 [-4.55557261e+02 -4.55591088e+02 -4.55591089e+02 -4.55591089e+02
  -4.55591089e+02 -4.55585915e+02 -3.85888971e+02 -2.86540219e-02]]","[[0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.         22.47065703 22.47065703 22.47065703 22.47065703 22.47065703
  22.47065703 19.03396831  0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]",<Output.Output object at 0x7fe907b72ca0>
9,4,0,"[[ 8.03347229e-17 -3.85395569e-16 -3.62680175e-15  1.04294769e-14
   4.30718500e-15 -2.61234265e-14 -6.56421868e-15  4.02787700e-14]
 [ 3.36275198e-15  1.59387323e-14  9.82728747e-15 -3.56438846e-13
   1.20434347e-13  1.07814048e-12 -3.62457776e-14 -1.81916932e-12]
 [ 3.82326953e-14  3.38590686e-13  2.15904741e-12  6.66549709e-12
  -1.96432827e-11 -4.29040924e-11  1.94473515e-11  8.68961750e-11]
 [ 2.36030955e-13  2.87477138e-12  3.00468667e-11  2.41082452e-10
   1.21243961e-09  1.17949024e-09 -1.40745776e-09 -3.21718944e-09]
 [ 9.17883054e-13  1.37239809e-11  1.91018775e-10  2.35559914e-09
   2.01617335e-08  8.45647957e-08 -7.94701606e-08 -5.32370528e-07]
 [ 2.36676002e-12  4.07091067e-11  6.80098485e-10  1.08572670e-08
   8.38432716e-08 -4.68844350e-04 -8.72137338e-03 -3.42536379e-02]
 [ 4.02885407e-12  7.63034437e-11  1.43993182e-09  2.68398622e-08
   1.96104390e-08 -5.25244161e-03 -4.17367649e+01 -5.46030871e+02]
 [ 4.24145074e-12  8.53121121e-11  1.74016055e-09  3.62766154e-08
  -1.64133580e-07 -1.51702524e-02 -2.37629536e+02 -1.06279524e+03]]","[[ 5.12469061e-17 -2.46319670e-16 -2.31532486e-15  6.66925582e-15
   2.71283229e-15 -1.66430220e-14 -4.16381815e-15  2.56532227e-14]
 [ 2.14704474e-15  1.01733856e-14  6.24316092e-15 -2.27651586e-13
   7.78127527e-14  6.87006922e-13 -2.38619626e-14 -1.15916779e-12]
 [ 2.44168033e-14  2.16207751e-13  1.37836065e-12  4.25270907e-12
  -1.25577092e-11 -2.73399061e-11  1.24286482e-11  5.53864672e-11]
 [ 1.50766940e-13  1.83610271e-12  1.91881639e-11  1.53887834e-10
   7.73342827e-10  7.50812705e-10 -8.98187817e-10 -2.05026363e-09]
 [ 5.86414788e-13  8.76724769e-12  1.22013771e-10  1.50382920e-09
   1.27034201e-08  5.18743041e-08 -4.92415055e-08 -3.27574236e-07]
 [ 1.51234562e-12  2.60115842e-11  4.34519397e-10  6.93259597e-09
   5.26271955e-08 -2.81310015e-04 -5.23281902e-03 -2.05519240e-02]
 [ 2.57485396e-12  4.87650213e-11  9.20214674e-10  1.71423872e-08
   1.36882584e-08 -3.15147347e-03 -2.08732070e+01 -2.73006566e+02]
 [ 2.71100435e-12  5.45291495e-11  1.11225964e-09  2.31745882e-08
  -9.93856905e-08 -9.10206938e-03 -1.18815267e+02 -5.31371428e+02]]","[[0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          1.02787206 13.46512395  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          5.85887073 26.21073747  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]",<Output.Output object at 0x7fe907b72400>
9,4,1,"[[ 3.55749028e-17 -8.02986662e-17 -1.62791702e-15  4.02380107e-15
   2.33266207e-15 -1.04540467e-14 -3.50506763e-15  1.65111618e-14]
 [ 1.08305684e-15  5.88426286e-15  1.03599257e-14 -1.43234545e-13
   2.52957146e-14  4.35746959e-13  1.95233794e-14 -7.36571701e-13]
 [ 1.13822223e-14  1.04488082e-13  7.30984047e-13  2.98015856e-12
  -7.01396589e-12 -1.76359113e-11  6.19728250e-12  3.47397218e-11]
 [ 6.82615364e-14  8.38074728e-13  8.94383117e-12  7.65110540e-11
   4.61867334e-10  4.91432486e-10 -4.97936712e-10 -1.24332129e-09]
 [ 2.63389070e-13  3.93567178e-12  5.48302306e-11  6.80932779e-10
   6.95594072e-09  3.89844592e-08 -1.81427397e-08 -2.30376687e-07]
 [ 6.80612561e-13  1.16793568e-11  1.94536662e-10  3.10005728e-09
   4.22816289e-08  1.06170249e-07 -2.63114590e-03 -1.44724871e-02]
 [ 1.16625633e-12  2.20613639e-11  4.15360274e-10  7.70640600e-09
   8.43350343e-08 -4.62136022e-04 -2.87808772e-02 -2.33930630e+02]
 [ 1.23728042e-12  2.49364001e-11  5.10006276e-10  1.06558005e-08
   7.60499368e-08 -2.54028591e-03 -4.10963948e+01 -1.04625708e+03]]","[[ 2.27005780e-17 -5.13657084e-17 -1.03948214e-15  2.57388706e-15
   1.47402566e-15 -6.66136142e-15 -2.22470671e-15  1.05156795e-14]
 [ 6.91534980e-16  3.75618585e-15  6.60419064e-15 -9.14988263e-14
   1.65392647e-14  2.77697666e-13  1.21064146e-14 -4.69327731e-13]
 [ 7.26923691e-15  6.67230542e-14  4.66699873e-13  1.90185907e-12
  -4.48553915e-12 -1.12392671e-11  3.96400335e-12  2.21419195e-11]
 [ 4.36030353e-14  5.35282266e-13  5.71179181e-12  4.88537662e-11
   2.94609635e-10  3.12850215e-10 -3.17819645e-10 -7.92299621e-10]
 [ 1.68273427e-13  2.51422234e-12  3.50236143e-11  4.34857251e-10
   4.43881373e-09  2.39623663e-08 -1.13436362e-08 -1.41821698e-07]
 [ 4.34905921e-13  7.46264005e-12  1.24291328e-10  1.98005400e-09
   2.68290976e-08  6.39090817e-08 -1.57869448e-03 -8.68338949e-03]
 [ 7.45356295e-13  1.40992092e-11  2.65443484e-10  4.92337270e-09
   5.38918014e-08 -2.77297441e-04 -1.72684133e-02 -1.16964994e+02]
 [ 7.90831635e-13  1.59386587e-11  3.25982636e-10  6.80898227e-09
   4.95096836e-08 -1.52418217e-03 -2.05537340e+01 -5.23099639e+02]]","[[0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          5.76787274  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          1.0119075  25.80364119  0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]",<Output.Output object at 0x7fe907b72400>
